age;job;education;marital;default;balance;housing;loan;previous;y
26;management;tertiary;married;no;194;no;no;0;no
64;retired;secondary;married;no;4833;no;no;1;no
62;technician;unknown;married;no;635;no;no;1;no
62;management;tertiary;single;no;997;no;no;2;no
76;retired;primary;married;no;2693;no;no;2;no
40;technician;tertiary;married;no;206;no;no;4;no
76;retired;secondary;married;no;820;no;no;0;no
31;admin.;secondary;single;no;410;no;no;0;no
61;retired;secondary;married;no;483;no;no;0;no
42;self-employed;secondary;single;no;1216;yes;no;1;no
43;technician;unknown;single;no;11115;no;no;3;no
73;retired;primary;single;no;796;no;no;3;no
41;management;tertiary;single;no;5037;no;no;5;no
31;admin.;secondary;single;no;81;yes;no;11;no
77;management;unknown;married;no;1780;yes;no;5;no
46;admin.;primary;married;no;429;yes;no;2;no
80;retired;primary;single;no;5861;no;no;0;no
35;technician;secondary;single;no;2779;no;no;2;no
36;management;tertiary;single;no;2183;yes;no;0;no
31;management;tertiary;married;no;3160;yes;no;0;no
41;technician;tertiary;married;no;431;no;no;3;no
26;management;tertiary;married;no;222;no;no;1;no
46;blue-collar;secondary;single;no;1723;no;no;4;no
45;blue-collar;secondary;married;no;0;yes;no;4;no
60;housemaid;primary;married;no;182;no;no;5;no
41;admin.;secondary;married;no;3823;no;no;0;no
29;management;tertiary;married;no;1445;no;no;2;no
70;retired;secondary;married;no;2815;no;no;1;no
30;technician;tertiary;married;no;655;no;no;2;no
34;management;tertiary;single;no;115;yes;no;0;no
35;technician;tertiary;married;no;0;yes;yes;2;no
26;unemployed;tertiary;married;no;77;no;no;0;no
32;admin.;secondary;married;no;154;yes;no;2;no
34;admin.;secondary;married;no;607;no;no;3;no
77;retired;unknown;married;no;992;no;no;2;no
63;blue-collar;primary;single;no;115;no;no;7;no
31;management;tertiary;married;no;725;yes;no;1;no
68;retired;primary;single;no;7945;no;no;1;no
61;housemaid;primary;married;no;848;no;no;1;no
37;unemployed;secondary;single;no;2722;no;no;3;no
26;management;tertiary;married;no;1438;no;no;1;yes
37;admin.;tertiary;married;no;103;yes;yes;0;no
54;admin.;unknown;married;no;140;no;no;2;yes
30;admin.;secondary;married;no;915;yes;no;0;no
61;retired;secondary;married;no;1058;no;no;0;no
37;admin.;secondary;married;no;55;yes;yes;4;no
70;retired;secondary;married;no;616;no;no;1;no
69;retired;secondary;single;no;0;no;no;2;no
76;self-employed;unknown;single;no;4984;no;no;1;no
30;management;tertiary;single;no;697;no;no;8;no
66;retired;primary;single;no;1004;no;no;1;no
64;retired;secondary;married;no;4787;no;no;1;no
55;housemaid;secondary;married;no;962;yes;no;3;no
55;technician;tertiary;married;no;1320;no;no;0;no
32;admin.;tertiary;married;no;284;yes;no;0;no
56;management;tertiary;married;no;15311;no;no;0;yes
39;management;tertiary;married;no;5047;no;no;0;no
29;management;tertiary;married;no;2955;no;no;0;no
41;unemployed;tertiary;married;no;0;no;no;3;no
79;retired;primary;married;no;20;no;no;1;no
59;management;tertiary;married;no;1;yes;no;0;no
56;technician;secondary;single;no;0;yes;yes;3;no
63;retired;primary;single;no;12067;no;no;1;no
49;technician;secondary;single;no;1245;no;no;2;no
45;admin.;secondary;married;no;3006;no;no;0;no
48;admin.;secondary;single;no;2533;no;no;1;yes
32;technician;tertiary;married;no;388;no;no;0;no
33;management;tertiary;married;no;952;yes;no;0;no
28;technician;secondary;married;no;631;no;no;0;no
41;self-employed;tertiary;single;no;0;yes;no;1;no
25;student;secondary;married;no;108;no;no;0;no
47;admin.;secondary;married;no;707;yes;no;0;no
37;management;secondary;single;no;565;no;no;1;no
19;student;secondary;married;no;329;no;no;2;no
32;management;tertiary;single;no;6138;no;no;7;no
61;retired;secondary;married;no;4243;no;no;2;no
40;unemployed;tertiary;married;no;72;no;no;0;no
30;management;tertiary;single;no;4328;no;no;11;no
37;services;secondary;married;no;4017;no;no;1;no
45;unemployed;secondary;married;no;7203;no;no;0;no
35;admin.;tertiary;married;no;364;no;yes;0;no
54;technician;tertiary;married;no;395;no;no;2;no
49;admin.;secondary;married;no;0;no;no;0;no
60;technician;secondary;married;no;2389;yes;yes;0;no
45;admin.;secondary;married;no;205;no;no;2;no
38;management;tertiary;single;no;238;no;no;2;no
48;blue-collar;secondary;married;no;1730;yes;no;3;no
48;management;tertiary;married;no;0;yes;no;5;no
60;blue-collar;primary;single;no;5;no;no;2;no
34;unemployed;secondary;married;no;1965;no;no;0;no
45;housemaid;secondary;married;no;360;no;no;1;no
50;technician;secondary;married;no;402;no;no;2;no
29;housemaid;tertiary;single;no;19;no;no;4;no
77;retired;tertiary;married;no;7802;no;no;2;no
33;services;secondary;married;no;1697;no;no;1;yes
36;unemployed;tertiary;single;no;7222;yes;no;5;no
51;management;tertiary;single;no;4305;yes;no;0;no
35;unemployed;tertiary;married;no;415;no;no;2;no
64;management;unknown;single;no;2352;no;no;11;no
80;retired;primary;single;no;155;no;no;3;yes
34;self-employed;tertiary;married;no;263;no;no;8;no
70;retired;primary;married;no;4982;no;no;0;no
29;admin.;secondary;married;no;3528;no;no;1;no
26;technician;tertiary;married;no;401;no;no;0;yes
32;admin.;tertiary;single;no;390;yes;yes;1;no
33;admin.;tertiary;married;no;79;yes;no;4;no
37;management;secondary;married;no;565;no;no;2;no
30;management;tertiary;married;no;451;no;no;3;no
41;technician;tertiary;married;no;1646;yes;no;7;no
28;management;tertiary;married;no;437;no;no;0;no
74;retired;secondary;married;no;935;no;no;2;no
33;blue-collar;secondary;married;no;228;no;no;4;no
29;student;unknown;married;no;2929;no;no;4;no
26;student;secondary;married;no;440;no;no;0;no
72;retired;primary;married;no;2304;no;no;0;no
27;management;secondary;married;no;145;yes;no;3;no
18;student;unknown;married;no;348;no;no;0;no
54;housemaid;secondary;married;no;1182;yes;no;2;no
53;retired;secondary;married;no;4968;no;no;2;no
46;blue-collar;secondary;married;no;640;yes;no;5;no
37;technician;tertiary;single;no;88;no;no;3;yes
67;retired;secondary;married;no;704;no;no;3;no
47;admin.;tertiary;married;no;97;yes;no;3;no
56;management;tertiary;married;no;2037;no;no;5;no
60;housemaid;primary;single;no;182;no;no;10;no
34;blue-collar;secondary;married;no;1221;yes;no;8;no
36;admin.;tertiary;married;no;994;no;no;6;no
37;blue-collar;secondary;single;no;7622;yes;yes;0;no
37;management;tertiary;married;no;2283;no;no;2;no
37;technician;tertiary;married;no;4596;yes;no;4;no
32;technician;secondary;married;no;473;no;yes;0;no
51;technician;tertiary;married;no;0;no;no;2;no
77;unknown;unknown;single;no;397;no;no;0;no
83;retired;secondary;married;no;0;no;no;2;no
35;management;tertiary;married;no;62;no;no;4;no
47;blue-collar;tertiary;married;no;3745;no;no;1;no
42;admin.;unknown;married;no;756;no;no;0;no
53;management;tertiary;married;no;3634;no;no;8;no
47;management;secondary;married;no;834;no;no;0;no
58;blue-collar;primary;married;no;226;yes;yes;0;no
32;technician;tertiary;single;no;2976;yes;no;6;no
80;retired;primary;single;no;594;no;no;0;no
46;management;tertiary;married;no;273;yes;no;6;no
62;management;tertiary;married;no;1456;no;no;0;no
21;student;secondary;single;no;130;no;no;4;no
78;retired;primary;married;no;832;no;no;0;no
20;student;secondary;married;no;291;no;no;5;no
43;self-employed;tertiary;married;no;10072;no;no;5;no
66;retired;secondary;married;no;3409;no;no;2;no
44;services;secondary;married;no;618;no;no;0;no
78;retired;secondary;married;no;3417;no;no;1;no
42;management;tertiary;married;no;27696;no;no;5;no
34;services;secondary;married;no;1076;no;no;6;no
34;technician;secondary;married;no;133;no;no;3;no
66;management;secondary;married;no;587;no;no;2;no
40;management;tertiary;married;no;1509;no;no;3;no
54;management;tertiary;married;no;1624;no;no;10;no
31;blue-collar;secondary;married;no;136;no;no;1;no
33;services;secondary;married;no;386;no;no;5;no
19;student;primary;single;no;608;no;no;2;no
31;technician;secondary;married;no;1282;no;no;2;no
24;technician;secondary;married;no;598;no;no;2;no
23;student;unknown;married;no;2530;no;no;0;no
29;self-employed;tertiary;married;no;3290;no;no;3;no
28;admin.;secondary;married;no;4745;no;no;5;no
31;management;tertiary;married;no;533;no;no;10;no
50;technician;tertiary;married;no;2611;no;no;2;no
22;student;secondary;married;no;123;no;no;7;no
55;technician;secondary;married;no;184;no;no;0;no
34;technician;tertiary;married;no;2838;yes;no;0;yes
54;blue-collar;primary;single;no;4401;no;no;2;no
59;management;tertiary;married;no;138;yes;yes;4;no
32;unemployed;secondary;married;no;1026;yes;no;0;no
54;unknown;secondary;married;no;2206;no;no;4;no
27;self-employed;tertiary;married;no;168;no;no;2;no
77;retired;primary;married;no;3324;no;no;5;no
40;admin.;secondary;married;no;260;yes;no;5;no
63;retired;tertiary;married;no;0;no;no;2;no
37;management;tertiary;married;no;2987;yes;no;10;no
48;blue-collar;secondary;married;no;1230;yes;no;3;no
27;blue-collar;secondary;married;no;535;no;no;3;no
28;technician;secondary;married;no;2335;no;no;0;no
35;management;tertiary;single;no;8000;no;no;3;no
29;management;tertiary;married;no;-27;no;no;0;no
68;retired;secondary;married;no;1146;no;no;5;no
53;blue-collar;secondary;married;no;1004;no;no;1;no
37;technician;tertiary;married;no;197;no;no;3;no
65;retired;unknown;married;no;679;no;no;1;no
32;student;unknown;married;no;376;no;no;3;no
58;admin.;secondary;married;no;169;no;no;5;no
37;management;tertiary;married;no;393;yes;no;4;no
37;admin.;tertiary;married;no;29;no;no;2;no
63;retired;secondary;single;no;1486;no;no;3;no
34;admin.;secondary;single;no;920;no;no;3;no
26;services;secondary;married;no;104;no;no;0;no
50;admin.;secondary;married;no;3608;yes;no;4;no
70;retired;secondary;married;no;1164;no;no;2;yes
50;technician;secondary;married;no;0;yes;no;3;no
56;management;primary;single;no;870;no;no;1;no
57;retired;primary;married;no;9367;no;no;7;no
29;unemployed;primary;married;no;1374;no;no;7;no
75;retired;tertiary;married;no;6027;no;no;4;no
50;technician;tertiary;single;no;1830;no;no;0;no
35;technician;secondary;married;no;18;yes;yes;0;no
24;management;tertiary;married;no;1;no;no;0;no
46;management;tertiary;married;no;349;no;no;3;no
48;technician;secondary;married;no;-63;no;yes;5;no
29;technician;tertiary;married;no;865;no;no;1;no
54;management;tertiary;single;no;2152;no;no;7;no
56;blue-collar;secondary;single;no;448;yes;yes;2;no
72;retired;secondary;married;no;5715;no;no;2;no
74;retired;tertiary;married;no;3810;yes;no;0;no
27;student;tertiary;single;no;39;no;no;10;no
52;management;tertiary;married;no;583;no;no;3;no
50;admin.;secondary;married;no;2695;no;no;2;no
79;retired;primary;married;no;1058;no;no;0;no
38;management;tertiary;single;no;1276;no;no;3;no
73;retired;secondary;single;no;2850;no;no;5;yes
33;management;tertiary;married;no;2364;no;no;0;no
49;admin.;secondary;married;no;209;no;no;0;no
53;admin.;secondary;married;no;53;yes;no;0;no
64;retired;secondary;single;no;1612;no;no;5;no
38;blue-collar;secondary;married;no;4321;no;no;6;no
27;unknown;tertiary;single;no;6421;no;no;4;yes
84;retired;primary;single;no;639;no;no;0;no
70;retired;primary;married;no;4531;no;no;0;no
62;retired;secondary;single;no;3114;no;no;1;no
41;admin.;tertiary;married;no;1;yes;no;3;yes
29;admin.;secondary;married;no;1070;yes;no;1;no
53;technician;secondary;married;no;195;yes;no;6;no
30;technician;secondary;married;no;3144;no;no;0;no
58;retired;secondary;married;no;1230;no;no;1;no
61;admin.;unknown;married;no;1088;yes;no;1;no
46;management;secondary;single;no;5993;no;no;3;no
35;technician;tertiary;single;no;1880;no;no;0;no
37;management;tertiary;married;no;3236;no;no;5;no
67;management;secondary;single;no;3240;no;no;0;no
30;technician;tertiary;married;no;780;yes;no;0;no
60;management;secondary;married;no;0;no;no;8;no
78;retired;unknown;married;no;3208;no;no;0;no
47;blue-collar;secondary;married;no;1568;yes;no;8;no
61;technician;secondary;married;no;1191;no;no;0;no
53;management;tertiary;single;no;1356;yes;no;6;no
47;admin.;secondary;single;no;368;no;no;6;no
46;self-employed;secondary;married;no;706;no;no;3;no
30;management;tertiary;married;no;499;yes;no;3;no
51;management;tertiary;married;no;2635;no;no;5;no
70;management;secondary;single;no;4;no;no;9;no
31;blue-collar;secondary;married;no;411;no;no;1;no
31;unemployed;secondary;married;no;2616;no;no;2;no
24;unemployed;secondary;married;no;2573;no;no;0;no
21;student;secondary;married;no;215;no;no;7;no
71;retired;primary;married;no;3230;no;no;3;no
25;self-employed;unknown;married;no;1179;no;no;5;no
78;retired;primary;married;no;680;no;no;9;no
49;self-employed;tertiary;married;no;3293;no;no;9;no
52;admin.;secondary;married;no;726;yes;no;9;no
27;technician;tertiary;married;no;2781;yes;no;1;no
25;student;secondary;married;no;3713;no;no;3;no
33;services;secondary;single;no;152;yes;no;2;no
60;technician;secondary;married;no;0;no;no;0;no
33;management;tertiary;married;no;576;no;no;2;no
28;student;secondary;married;no;1925;no;no;4;no
30;admin.;secondary;married;no;265;yes;no;2;no
29;unemployed;tertiary;married;no;70;no;no;0;no
28;student;secondary;single;no;0;no;no;0;no
52;management;tertiary;married;no;388;no;no;0;no
59;management;primary;married;no;1727;no;no;2;no
38;technician;secondary;single;no;205;no;no;0;no
56;management;tertiary;married;no;12356;yes;no;5;no
33;services;secondary;single;no;2881;no;no;1;no
31;technician;secondary;married;no;846;no;no;2;no
39;management;tertiary;married;no;613;no;no;2;no
40;technician;secondary;married;no;2266;no;no;7;no
33;management;tertiary;married;no;9317;no;no;3;yes
28;technician;secondary;married;no;742;no;no;0;no
66;management;unknown;married;no;2149;yes;no;11;no
29;student;tertiary;married;no;459;no;no;0;no
27;blue-collar;tertiary;married;no;567;no;no;3;no
32;admin.;secondary;married;no;344;no;no;0;no
67;retired;primary;married;no;1430;no;no;5;no
39;unemployed;secondary;married;no;265;yes;no;2;no
46;housemaid;secondary;married;no;38;no;no;1;no
58;management;secondary;married;no;139;no;no;2;no
29;technician;secondary;married;no;124;no;no;0;no
54;retired;secondary;married;no;3538;no;no;0;no
23;student;tertiary;single;no;691;no;no;6;no
47;services;unknown;married;no;973;no;no;1;no
26;management;tertiary;married;no;531;no;yes;0;no
26;entrepreneur;secondary;married;no;681;no;yes;0;no
28;services;tertiary;single;no;128;no;no;1;no
37;management;tertiary;married;no;1967;yes;no;0;no
32;management;tertiary;married;no;500;yes;no;0;yes
60;admin.;secondary;single;no;162;no;no;0;no
55;services;secondary;single;no;379;no;no;2;no
27;admin.;secondary;married;no;1408;no;no;0;no
45;technician;secondary;married;no;1831;no;no;0;no
63;blue-collar;secondary;married;no;641;no;no;0;no
60;unemployed;secondary;married;no;1047;no;no;4;no
29;blue-collar;tertiary;single;no;455;no;no;1;no
32;admin.;secondary;married;no;554;yes;no;5;no
29;management;tertiary;married;no;8103;no;no;0;no
59;retired;primary;married;no;4007;no;no;6;no
54;technician;secondary;single;no;65;no;no;4;no
23;student;secondary;single;no;922;no;no;9;no
33;services;unknown;married;no;523;yes;no;0;no
48;housemaid;secondary;married;no;0;no;no;0;no
39;technician;tertiary;married;no;108;no;no;2;no
26;student;secondary;married;no;4613;no;no;2;no
34;management;tertiary;single;no;813;yes;no;0;no
28;student;tertiary;married;no;118;no;no;5;no
83;retired;primary;married;no;0;no;no;3;no
33;management;tertiary;single;no;1388;yes;no;3;no
26;technician;tertiary;married;no;515;no;no;0;no
55;unemployed;primary;married;no;1212;no;no;0;no
26;unemployed;secondary;married;no;1064;no;no;0;no
41;entrepreneur;tertiary;married;no;70;no;no;1;no
55;admin.;secondary;married;no;8304;no;no;0;no
57;management;unknown;married;no;2986;no;no;3;no
30;admin.;secondary;married;no;0;no;no;0;no
36;technician;secondary;married;no;1368;no;no;5;no
33;admin.;tertiary;married;no;272;yes;no;2;no
28;blue-collar;secondary;single;no;-46;yes;no;12;no
65;retired;primary;married;no;1840;no;no;5;no
33;unemployed;secondary;married;no;427;no;no;0;no
28;services;secondary;married;no;168;no;no;2;no
70;retired;primary;single;no;2346;no;no;6;no
51;management;tertiary;married;no;176;yes;yes;2;no
21;student;unknown;single;no;200;no;no;0;no
44;unemployed;secondary;married;no;317;yes;yes;0;no
31;management;tertiary;single;no;515;no;no;0;no
28;management;tertiary;married;no;223;yes;no;3;no
28;blue-collar;secondary;married;no;75;no;no;0;no
32;management;tertiary;married;no;1402;no;no;2;no
45;management;tertiary;married;no;0;no;no;0;no
36;self-employed;tertiary;single;no;134;no;yes;0;no
34;technician;secondary;married;no;1087;no;no;0;no
29;blue-collar;secondary;married;no;3310;no;no;2;no
49;admin.;tertiary;married;no;228;yes;no;1;no
27;blue-collar;tertiary;married;no;644;no;no;1;no
28;admin.;secondary;married;no;330;no;no;4;yes
37;admin.;tertiary;married;no;4708;no;no;2;no
54;management;tertiary;married;no;496;no;no;3;no
65;admin.;secondary;married;no;952;no;no;0;no
31;technician;secondary;single;no;90;no;yes;0;no
27;blue-collar;primary;single;no;268;no;no;0;no
62;management;tertiary;married;no;5008;no;no;0;no
30;technician;secondary;married;no;1165;no;no;3;no
39;housemaid;secondary;married;no;70;no;no;8;no
26;technician;tertiary;single;no;1066;no;no;1;no
62;management;tertiary;married;no;0;yes;yes;3;no
30;management;tertiary;married;no;1288;no;no;0;no
33;technician;tertiary;married;no;172;no;no;0;no
51;management;tertiary;married;no;0;no;no;0;no
56;admin.;secondary;single;no;699;no;no;0;no
